id	GSM2225183	GSM2225184	GSM2225185	GSM2225186	GSM2225187	GSM2225188	GSM2225189	GSM2225190	GSM2225191	GSM2225192	GSM2225193	GSM2225194	GSM2225195	GSM2225196	GSM2225197	GSM2225198	GSM2225199	GSM2225200	GSM2225201	GSM2225202	GSM2225203	GSM2225204	GSM2225205	GSM2225206	GSM2225207	GSM2225208	GSM2225209	GSM2225210	GSM2225211	GSM2225212	GSM2225213	GSM2225214	GSM2225215	GSM2225216	GSM2225217	GSM2225218	GSM2225219	GSM2225220	GSM2225221	GSM2225222	GSM2225223	GSM2225224	GSM2225225	GSM2225226	GSM2225227	GSM2225228	GSM2225229	GSM2225230	GSM2225231	GSM2225232	GSM2225233	GSM2225234	GSM2225235	GSM2225236	GSM2225237	GSM2225238	GSM2225239	GSM2225240	GSM2225241	GSM2225242	GSM2225243	GSM2225244	GSM2225245	GSM2225246	GSM2225247	GSM2225248	GSM2225249	GSM2225250	GSM2225251	GSM2225252	GSM2225253	GSM2225254	GSM2225255	GSM2225256	GSM2225257	GSM2225258
 RACGAP1 	8.90081032894737	7.40254082894737	8.71870892105263	7.85473314473684	8.76958540789474	7.98702540789474	7.49315525657895	8.37135923684211	8.12322290789474	7.96336001315789	6.72791263157895	7.54004952631579	8.74628952631579	7.42809669736842	7.21269142763158	9.65437053947368	9.14385791447368	8.44457964473684	8.81801729605263	9.05205755263158	8.90810403947368	8.95470702631579	8.07321738815789	7.32720163157895	9.09741927631579	8.42497257894737	8.80780157894737	8.37650557894737	8.68834672368421	8.3479121118421	8.57154166447368	6.80601723684211	7.33526829605263	8.57413371052631	7.90198942105263	9.548253125	7.40771697368421	8.81739360526316	6.34927535526316	6.17592624342105	6.14698061184211	6.64677118421053	6.20190318421053	6.66141402631579	6.39236265789474	6.74202680263158	6.77273601315789	7.10612688157895	7.02209508552632	6.64705156578947	7.18131864473684	6.05101905921053	6.65284393421053	6.58825163157895	7.17558621052632	6.46589197368421	6.33924286842105	6.5695058881579	6.40324473684211	6.63740565789474	6.69590965789474	6.25237897368421	6.76027656578947	5.95823542763158	5.65636819078947	6.386280125	6.79339367105263	6.66192413815789	6.47912890131579	6.41726017105263	6.15808485526316	6.13842625657895	7.04728614473684	6.5695058881579	5.99373682236842	6.11983303947368
 SKA3 	5.90635244078947	3.623132	5.12245496052632	4.30106731578947	5.73580901973684	4.44825661842105	3.61581601315789	4.50640928289474	4.86961040789474	5.13348730263158	3.13983440789474	4.047778625	5.17469036184211	4.54092648684211	4.70963707894737	5.92509474342105	4.59779882894737	4.23026811842105	5.13485746710526	5.60382738157895	3.89976408552632	4.40996105921053	5.38703153947368	4.12875198684211	4.34344980263158	4.87140470394737	5.88001090131579	4.74680226315789	5.14024594736842	5.03006079605263	4.05161807894737	4.18928700657895	3.97545334210526	5.48526208552632	4.89552300657895	5.67487809210526	4.03413055263158	5.5832906118421	2.95697531578947	3.42625869736842	3.16426658552632	3.05801115131579	3.05664897368421	2.84951269736842	3.10578202631579	3.27734428947368	3.56836693421053	3.66063414473684	3.11913844078947	2.93809593421053	3.17199549342105	3.17199549342105	3.12326570394737	2.90267680263158	3.44798826973684	2.95697531578947	2.98771390789474	3.02120404605263	3.18975902631579	3.01965056578947	3.36815623684211	2.86495384210526	3.08970401315789	3.14546123684211	3.07424357236842	3.23902088815789	3.23133961842105	3.00072259210526	3.30490986184211	3.05733882236842	3.04846942105263	3.20008360526316	3.41022153289474	3.37231731578947	2.81991019078947	3.07175753947368
 CCDC99 	6.69366496052632	5.72688576315789	6.43771805921053	5.72225713157895	7.20794077631579	5.15508516447368	6.43280211184211	6.83973151315789	6.61742477631579	5.89325167763158	5.77055006578947	5.18500323684211	6.13553222368421	5.34975742105263	6.35084988815789	6.6113752368421	6.69799602631579	4.93942403289474	6.86083466447368	6.62651764473684	6.48402961842105	6.62708251973684	6.98334315789474	6.28087914473684	5.81038831578947	6.04690823684211	7.15639603947368	5.67270494736842	6.12516617105263	6.36148786842105	4.87499835526316	4.98540734210526	5.74394756578947	6.38165057236842	6.38195303947368	6.66110713157895	5.50442076315789	5.69396889473684	3.98197079605263	4.49134317763158	4.63372847368421	4.40996105921053	5.32618561842105	4.73358275	4.83271785526316	5.25232425657895	5.24049426315789	4.75369846052632	4.98184507894737	4.42914782894737	4.20311907236842	4.21222205263158	4.39941089473684	4.40782010526316	4.55090717105263	4.24690967763158	4.30163101973684	4.14189421710526	4.56478840789474	4.50102984210526	5.07067432894737	4.29746825	3.88905838815789	4.68058738815789	4.37739373026316	4.99153807236842	4.82551390131579	4.83472025	4.45680659868421	3.97545334210526	4.45731307236842	3.97271924342105	4.85573159868421	4.80957613157895	4.6616295	4.10791186842105
 C8orf4 	6.96773448026316	6.08337676973684	6.37889455263158	6.20322430921053	5.98751448026316	5.29168100657895	6.65042720394737	5.70519101973684	6.67722419736842	5.58647663815789	6.20419344078947	6.43200069736842	5.06847626973684	7.37504967105263	5.49496791447368	6.99895903289474	5.27548003289474	5.46626441447368	5.75562109210526	6.10430257894737	4.88277352631579	5.41254965131579	5.05200750877193	6.59946733552632	4.9753432631579	6.32202256578947	5.50694981578947	6.50284253947368	6.208411875	7.51841275	7.20662119078947	7.1777867368421	7.97246291447368	6.14155395394737	6.21441671052632	4.12652377631579	6.50794138157895	7.019692875	9.19143909868421	8.67280657894737	8.49647932894737	9.06896715789474	9.89307855921053	8.12322290789474	8.54365835526316	9.04438049342105	8.21266931578947	7.14667107894737	8.41106953947368	8.06983246929825	8.34345453947368	8.80177702631579	6.86034921710526	9.54061625	8.09586892105263	7.76387896710526	9.25863860526316	8.02418140789474	7.76997826315789	8.52497227631579	7.42291169736842	8.57347794736842	8.07834994736842	9.30702690789474	8.99658632894737	8.88322617763158	7.60458244736842	7.49046489473684	8.22760618421053	8.2199984868421	8.49793214473684	8.81429203289474	8.45425926315789	8.16377588157895	8.08649577631579	8.24861898684211
 CCNA2 	9.57755205263158	6.390065875	8.61869830263158	7.36012701315789	8.59919692105263	6.92082884868421	6.33630573026316	7.61013993421053	8.06448568421053	7.01882059868421	6.29539660526316	6.38973698684211	8.11447677631579	7.35319898684211	7.29131240131579	8.91956071052632	6.96190235526316	7.40587582894737	9.33973907894737	9.12942198684211	8.04729468421053	7.68259740789474	8.07527802631579	8.60821498684211	7.34985518421053	8.54365835526316	8.896818375	7.75332897368421	8.49245964473684	7.05504950657895	7.08317236842105	6.87820434868421	6.31716135526316	7.714558	6.84496590131579	8.51864698026316	6.59821172368421	7.76299315789474	5.33740582894737	5.42353606578947	5.36594521052632	4.88097282236842	5.303390375	5.61455401315789	5.59927143421053	5.58408484868421	6.33630573026316	6.32143075657895	6.31747228947368	5.15773963815789	6.58825163157895	5.02123074342105	6.18418947368421	5.23879661184211	6.12387232236842	5.10327941447368	4.95945453947368	5.10449210745614	5.46626441447368	5.51775775	5.83111603947368	5.58028280921053	5.21250684210526	5.07067432894737	5.36953375	5.27093726315789	5.65669409868421	5.59927143421053	5.44662951973684	5.51975697368421	4.78778019736842	5.29329269736842	5.98009744078947	5.60792230263158	5.30373546052632	5.47847463815789
 SGOL1 	6.51639038815789	5.03006079605263	6.06998630263158	5.03986	6.46403525657895	4.63071792763158	5.02757948684211	5.19931294078947	5.53790934868421	5.98512917105263	3.6202885	4.24529158552632	6.21285676973684	4.41055811842105	5.29712556578947	5.77738990789474	6.083693875	4.37882606578947	5.98889757236842	6.24372606578947	7.56356307236842	6.56726644078947	5.81979132894737	5.28495260526316	5.686726875	5.28748368421053	7.23718469078947	5.64553156578947	6.22257034210526	5.62017134868421	5.18249905921053	4.45837773684211	4.36427020394737	6.0044642631579	5.83541046710526	7.17978575	4.41108872368421	5.498319375	2.88184813815789	3.70356569078947	3.61581601315789	3.37761435526316	3.76562076315789	3.03077610526316	4.15610780263158	3.70498557236842	4.260540375	3.68977628947368	4.11911377631579	3.09917389473684	3.89584528289474	3.82874274342105	3.78597166447368	3.275766	3.788972	3.11846805263158	3.33755382236842	3.15472155263158	3.41405138815789	3.52632740131579	3.89645819078947	3.52989011184211	3.43765254605263	3.64851802631579	3.3955025	3.67642479605263	3.28997945394737	3.64728755921053	3.44866989473684	2.92457648684211	3.59404994736842	3.54925375657895	3.64031353289474	3.59686857894737	3.72069375657895	3.13457122368421
 EZH2 	7.60350010526316	7.10842196710526	8.18679923026316	6.42851471710526	7.87684501973684	6.74062328947368	6.68380639473684	7.28228482894737	7.76266113815789	6.08579851315789	5.84853946052632	5.60750123684211	7.26581236184211	6.03780226973684	7.11453367763158	8.58704085526316	6.67047910526316	7.67033580263158	8.0708990131579	7.93705268421053	7.98624890789474	7.31621549342105	7.14812733552632	6.49117455921053	6.65926653289474	7.30364102631579	7.48174001315789	7.37153627631579	7.46523361842105	6.59268878947368	6.53319469736842	5.944480875	5.59739921052632	7.24829469736842	7.48592071052632	8.41901264473684	6.46589197368421	7.20079215789474	5.19892626315789	4.87450357236842	5.09260447368421	4.91967315131579	5.35049530921053	4.96630942105263	4.97573353289474	5.64278929605263	5.82558138815789	5.59122556578947	5.72513482894737	5.17136452631579	5.36880869078947	4.58761407894737	5.39171497368421	5.47737388815789	5.72083610526316	4.55558095394737	5.19293176973684	4.93553953947368	5.51068743421053	5.17846838815789	5.54421578508772	5.49141646052632	5.44627398684211	5.42466108552632	5.45502053947368	5.60072890789474	5.48605757894737	5.28607030263158	5.55110103947368	5.00533871052632	4.99246485526316	5.65933877631579	5.62642051315789	5.67870109868421	5.17812809210526	4.96035884868421
 TPX2 	9.05790446710526	7.17135403289474	9.01672111842105	7.61499780263158	10.0362296710526	7.68147835526316	6.59268878947368	7.41287017105263	7.67166197368421	7.55966703947368	6.11414602631579	7.10508619736842	8.13468594736842	7.03220336184211	7.36642523684211	9.58999409868421	7.62906305263158	7.86050982236842	8.93166273026316	8.95809101315789	8.14954003947368	8.51812919736842	7.70096876315789	7.72119863157895	7.45646719736842	8.90749542105263	9.39640714473684	8.03175045394737	8.26577984868421	7.09318207236842	8.38980883552632	6.97617039473684	7.27611123684211	8.41106953947368	7.84932788157895	8.92234259210526	6.47333348026316	8.90255899342105	5.72866420394737	6.4966895	4.99337348684211	4.19291900657895	5.46734807894737	4.59213815131579	5.27843178289474	5.633570625	6.01071565789474	6.78436657236842	6.25295095394737	5.12203825	5.84509425	5.38547188815789	5.57811122368421	4.780778625	6.21441671052632	5.04923181140351	5.75084613157895	6.30564709210526	5.98177306578947	5.69524061842105	5.69715944078947	5.42201041447368	4.66645931578947	5.25070701315789	5.55234575	6.44491843421053	5.90358310526316	6.37229990131579	6.78668232236842	6.11060242763158	5.61763647368421	5.59268689473684	6.19973584210526	6.18814860526316	5.37918546052632	5.06152238157895
 SFRP5 	6.27565744078947	6.38398092105263	6.29446742105263	6.79937590789474	6.25680765131579	7.058407875	6.13108819078947	6.75148827631579	6.31988380921053	6.88805009868421	6.28243008552632	7.23931959210526	6.15349701973684	7.63132180263158	6.24964707236842	6.90180679605263	6.71553944736842	7.73975976315789	7.00892780263158	6.98334315789474	6.44526611842105	6.71297978289474	5.91627628289474	6.94281547368421	6.3180315	7.09456843421053	6.51436215131579	7.76640725657895	6.66016889473684	6.52135656578947	6.91250128947368	6.27332870394737	6.92380953947368	6.85128630263158	6.22257034210526	6.51253459868421	6.68592098684211	6.73665963157895	9.17386114473684	8.38716589473684	10.3231758026316	9.23827460526316	7.72460905263158	8.92088690789474	8.42325493421053	8.94024510526316	7.7103337368421	9.42429618421053	7.76326426315789	9.53583252631579	9.76499152631579	8.77137457894737	8.16537650657895	7.95598775	8.86553567105263	8.06375225	8.14280694078947	8.053038375	9.00563580263158	8.95603440789474	8.7865152631579	7.90438023026316	9.4596175	7.78944072368421	8.76269171052632	7.28832551315789	9.87880186842105	7.75679483552632	8.34468314473684	7.07678848026316	7.63608139473684	7.78083398026316	9.13076519736842	8.29737117105263	8.8996015	8.62803648684211
 RFC4 	7.5603190131579	7.06172644736842	8.16537650657895	7.24919553947368	8.39765409210526	7.11677369736842	7.18995560526316	7.03890183552632	8.37453078289474	6.98065707894737	5.84442834868421	6.616239875	7.24749157236842	6.52809090789474	7.02478482894737	7.779294	6.97404582894737	7.99706719736842	8.56055380263158	8.00680703947368	8.79189573684211	8.20882526973684	7.42554068421053	7.24711311184211	7.53021739473684	8.37984989473684	8.13468594736842	7.68872827631579	8.45369474342105	7.70825484210526	7.02595127631579	6.47513959868421	7.01537181578947	8.00041284210526	7.62592242105263	8.45666436842105	6.40072671710526	7.66852136842105	5.90123051973684	5.47809232894737	5.69003738157895	5.52493169078947	6.17357216447368	5.91555741447368	6.02648273026316	6.78498248026316	6.47571738815789	6.18484130921053	6.22949624342105	5.76875246052632	5.78021579605263	5.20775183552632	6.17821922368421	5.41684328947368	5.84131688815789	5.49327282894737	5.58613892763158	5.49327282894737	5.98076050657895	5.67629063157895	6.03015818421053	5.98282814473684	5.48188723026316	5.80226793421053	5.550683125	5.98145415131579	6.16841656578947	6.35363075657895	5.83476063815789	5.47283690789474	5.97776164473684	5.90180101973684	6.12129407894737	6.23080586842105	5.86474576973684	4.90340790131579
 FAM72D 	7.46332607236842	5.59520813157895	7.80242269736842	5.80303715789474	6.59329672368421	5.81339479605263	5.77644370394737	6.38860959210526	7.13051384210526	6.45453075	4.60471140131579	5.82753207894737	6.597901125	5.66599320394737	6.22597745394737	7.48266324342105	5.98009744078947	5.65134315131579	8.39394621710526	8.21219930263158	7.42747665789474	6.46863278947368	6.55850701315789	5.91116208552632	6.60508792763158	7.64255380263158	8.18910592763158	6.82333406578947	6.21759880263158	7.41473693421053	5.88220034210526	5.45809074342105	5.60453682894737	7.127473875	7.22156219736842	8.26487935526316	5.408123375	7.26061026315789	4.36879636184211	4.01148425	4.97359161184211	4.68510168421053	4.58454943421053	4.64073536842105	4.66890969736842	4.64459371052632	5.09001371052632	4.79470432894737	4.81051778947368	4.43168590789474	4.71745609210526	4.41576078289474	4.56891628289474	4.35797452631579	4.59213815131579	4.56639759210526	4.07761803947368	4.5982489868421	4.33647061842105	4.63372847368421	4.76140832236842	4.296906	4.47622980263158	4.402265625	3.95107234868421	4.58814605921053	5.08868454605263	4.70621776315789	4.40109986842105	4.06621784868421	3.98969693421053	4.50102984210526	4.68307072368421	4.55037692763158	4.86961040789474	4.37085080263158
 ZWINT 	6.9616035131579	5.95971651973684	7.77591654605263	6.68323597368421	6.84559728289474	6.47636018421053	5.76947642105263	5.99886716447368	7.78503146052632	6.28637325	5.49419290131579	6.052280375	7.20299626315789	6.10269697368421	6.70873811184211	7.1591595745614	6.86845676315789	7.66330027631579	7.73347635087719	7.12565798026316	7.14038086842105	7.80318196710526	7.11426707236842	6.71687611842105	7.05064527631579	7.71486126973684	6.76378915789474	6.69029026973684	6.98835931578947	6.58670715789474	6.7123969868421	5.88220034210526	5.49798590131579	6.89884560526316	6.46051177631579	7.38459994078947	5.14196551315789	6.80473929605263	4.96222586184211	4.50519828289474	5.04338451315789	4.60265630921053	5.23076180263158	5.20651959868421	4.82506217105263	5.67772360526316	5.184523125	5.96157928289474	5.50891761184211	4.68889265789474	6.368582125	4.11461952631579	5.6935993881579	4.39353095394737	5.14322154605263	4.65357157894737	4.82099278947368	4.58178638157895	5.15557598903509	5.42829846710526	5.19633876973684	5.17628186184211	4.80300563157895	4.50736007236842	4.84599357894737	4.69193490789474	5.23152580921053	4.96314563157895	4.96408961842105	4.72051090789474	4.87964491447368	4.77913394078947	5.22334203947368	5.22572403289474	4.35797452631579	4.88480907894737
 CENPI 	6.44944614473684	4.43558016447368	7.03197196710526	5.01599351973684	6.552131125	4.38143797368421	4.71413649342105	4.81857501315789	6.11863557236842	4.89255620394737	3.88043549342105	4.61007801973684	5.69605903947368	4.79248132894737	5.53587970394737	8.20836307894737	5.40575522368421	5.29213807894737	6.13010982236842	6.37518295394737	5.10487432236842	6.12481128947368	5.96717823684211	4.588737375	4.836938125	5.85402506578947	6.43432210526316	5.62855286842105	5.80377896710526	5.0005579254386	4.88277352631579	4.16249996052632	4.53488426315789	5.74468945394737	5.55787213157895	6.94281547368421	4.96314563157895	6.11385086184211	3.28290003947368	3.57662011842105	3.43414378947368	3.19608303289474	3.65729986842105	3.275766	3.61884064473684	3.70026039473684	3.79287567105263	4.094179	3.75787038596491	3.44322900657895	3.73714127631579	3.02915413157895	3.63079220394737	3.49192992763158	4.06854221710526	3.60380848684211	3.11986894736842	3.16754077631579	3.61327469078947	3.65729986842105	3.80057830263158	3.35096228289474	3.30045338157895	3.56345804605263	3.18915140131579	3.87413430921053	3.40575501973684	3.72271532236842	3.17952443421053	2.97292513815789	3.31061809210526	2.89625636842105	3.59404994736842	3.56551692105263	3.58307150657895	3.34673115789474
 CLEC3B 	5.56004784210526	6.01406073684211	6.09438375	6.31058149342105	5.95713269078947	7.11563165789474	6.35557425657895	6.18517601315789	6.71184096052632	6.81027629605263	6.88033844078947	6.45074683552632	6.53110568421053	6.36610501315789	6.59300363157895	5.93163494736842	6.24435921052632	6.85432575657895	6.58918365131579	6.40568455921053	6.35496010526316	6.59917636184211	6.64581982894737	7.37591059868421	6.34198482894737	6.59917636184211	5.67066767763158	6.1909120131579	6.42571642105263	6.37199567105263	6.24435921052632	6.37636084868421	5.91523546710526	5.97110150657895	6.19973584210526	6.03015818421053	6.54918355263158	5.944480875	7.49812022368421	7.63888549342105	8.61766400657895	8.52454456578947	8.12520605263158	7.52500820394737	7.69108478947368	7.51809817105263	7.52811155263158	7.65387031578947	7.20267662280702	7.60458244736842	7.62128306578947	7.34121257236842	7.31559219736842	6.97499803947368	6.87769894736842	7.21556179605263	8.14406584210526	7.03561748026316	7.35383603289474	7.62557934210526	7.16421347368421	8.14482494078947	8.18545419736842	7.39146902631579	8.07596825	7.14437681578947	7.02091603289474	7.09487944078947	7.70068363157895	7.77129002631579	8.03345136842105	7.63888549342105	7.86234044736842	7.17287701973684	7.24273666447368	7.32185703947368
 RBMS3 	5.08914585526316	4.78971820394737	5.09731548684211	5.35884063157895	4.68307072368421	5.38202038815789	5.65746071052632	4.80448359868421	7.02744147368421	6.66686734210526	7.51227665789474	5.57327677631579	4.70908702631579	7.10612688157895	5.40664798026316	6.70383314473684	5.20316869078947	5.55642961184211	5.0571889122807	5.08600429605263	4.19085513157895	4.60621294078947	6.008729625	6.61863184868421	5.09941319736842	4.93597503947368	4.66590278289474	6.86083466447368	5.40876850657895	5.49948373684211	5.02832104605263	4.70856597368421	6.30714251315789	4.60576301315789	5.24526960526316	4.78464355263158	7.30296128947368	6.19124592105263	7.03651359868421	7.67166197368421	8.12322290789474	7.81810930921053	7.95559432894737	7.30296128947368	7.30429374342105	7.31897117105263	7.97596338157895	7.21867794078947	7.96559072368421	7.81917794736842	7.19580383552632	7.61601881578947	6.74235901315789	8.11409569736842	8.31956153947368	7.02478482894737	7.35081096710526	7.78113877631579	7.61782336842105	7.49618296052632	7.87393876315789	7.17652908552632	7.23212892105263	8.33238517105263	7.30929681140351	7.46972365789474	7.61743947368421	7.40825667763158	7.20111134210526	6.87740225	7.28384892105263	7.86810585526316	7.26225681578947	7.42898182894737	8.02952363157895	7.39146902631579
 CDCA5 	7.14492161184211	5.38023475657895	5.70474957236842	5.82363196710526	6.88678165789474	6.43303692105263	5.56812156578947	5.44785491447368	6.15469871710526	6.18517601315789	4.74418100657895	5.65019089473684	6.71615868421053	5.19461052631579	6.12481128947368	6.57886619078947	6.07549128947368	5.83948619078947	6.27881014473684	6.68682714473684	6.29362289473684	6.89258215131579	6.19417140131579	5.88530816447368	6.46220203947368	6.56314859868421	7.04642243421053	6.24637522368421	7.00050496710526	6.32078753947368	5.98993001315789	5.36757351315789	5.38625397368421	6.94232272368421	6.07190519736842	7.63195134210526	4.89795098026316	6.63997589473684	4.83420682894737	4.61974195394737	4.39837301315789	4.53939814473684	4.45938989473684	4.72419210526316	4.41773080921053	4.44116613815789	4.93155782894737	5.28076325657895	4.96665415350877	4.63468944078947	5.18249905921053	4.58281372368421	5.03798954605263	4.33581014473684	5.03139320394737	5.15936691447368	4.795197625	4.63775503947368	4.29746825	4.63612842763158	4.76643890789474	4.92980938815789	4.72240544078947	4.31728542763158	4.70379723026316	4.43066576973684	4.77603460526316	4.40054075657895	4.49675960526316	4.63966298026316	4.64073536842105	4.72181775	5.04202698903509	4.77105570394737	4.49946098026316	5.02123074342105
 CD34 	7.513209	7.99015465789474	6.82712090131579	8.08251233552632	6.99351765131579	8.17232561842105	7.42228185526316	7.05472623026316	8.07449257236842	8.50684575	8.56872196052632	7.36785261842105	7.56128834210526	7.77490675657895	7.38812782894737	7.43034809868421	7.41159617105263	7.30494917105263	7.41810180921053	7.30702194736842	6.53774996052632	7.27695754605263	7.64360651973684	8.52175207894737	7.51556356578947	7.69999905263158	6.86738571052632	7.98032348684211	8.21594834210526	8.14156501315789	7.95182977631579	7.10450798684211	7.43108523684211	7.08859485526316	7.28106356578947	6.70566464473684	8.18181346710526	6.99669861842105	6.171426625	6.69218040789474	6.48763775657895	6.60421957236842	5.82970779605263	6.26805190789474	5.65453607894737	6.20494584868421	6.43886850657895	6.60812606578947	6.04447548684211	6.13615583552632	6.40135022368421	6.51671870394737	6.28637325	6.55885142105263	6.35026467105263	5.90770982894737	5.82054063815789	5.53688851973684	6.399530625	5.87450030263158	6.63373286184211	6.26569820394737	6.96716866447368	6.0339189868421	6.17926894078947	6.46152609868421	6.88569659210526	5.59810997368421	6.31026175657895	5.91014152631579	6.02940945394737	6.20322430921053	6.06134604605263	6.64203223684211	6.61410874342105	5.95136513157895
 SYT9 	4.18440069078947	4.42966135526316	4.87499835526316	4.53699746710526	4.67326972368421	4.61229565789474	4.24791530921053	4.33581014473684	3.95489744078947	4.12875198684211	4.27881881578947	5.58028280921053	4.56891628289474	4.43168590789474	4.42812657236842	4.46192519736842	4.32772276315789	4.36656608552632	4.52495234868421	4.97713438157895	4.47038914473684	4.57618825	3.90535172368421	4.35155169736842	4.77380901315789	4.35853603947368	4.19590232894737	4.25210768421053	4.25551633552632	3.80369367105263	4.26504690131579	4.38969813157895	4.20933260526316	4.25332550657895	5.54754166447368	4.74729427631579	4.27820471052632	4.20636832236842	5.15156257894737	5.41815896052632	4.97713438157895	5.62890172368421	5.75498846052632	5.70444971052632	5.55446709210526	4.98449947368421	4.84500858552632	5.34617602631579	5.37918546052632	5.50553122368421	5.4035608618421	6.390065875	5.61016303947368	5.98446088157895	5.4928899868421	6.11736321710526	6.21950941447368	5.30453457894737	5.81633601315789	4.96076326973684	5.61193119736842	6.17926894078947	5.52005802631579	5.37597367105263	5.13302638157895	5.61564695394737	5.97975358552632	6.21611232236842	5.75467290789474	6.4670442631579	5.82493019078947	5.66426411842105	5.24397375	5.01989242105263	5.37838894736842	6.01436663157895
 EMR1 	5.52748185526316	4.65862403289474	4.19892213157895	4.55296610526316	5.03225690789474	5.43661393421053	4.36427020394737	5.37838894736842	4.84305659210526	5.50480517105263	5.91963223026316	5.83154632894737	4.20011722368421	5.14400850657895	4.58178638157895	5.98042277631579	5.53720598026316	4.76052232894737	4.53056081578947	4.59522846052632	4.43066576973684	4.70275584868421	5.23919572368421	5.13991686842105	4.96630942105263	4.46665321710526	4.13688242763158	4.70856597368421	5.57327677631579	6.07514259210526	5.02713386184211	5.61016303947368	5.54304732236842	4.296906	4.43847573684211	4.48611592105263	5.69494917105263	5.60904475	5.05045523684211	7.06725598026316	7.28804480263158	7.502054375	6.889239625	6.82208070394737	6.41398135526316	6.28742497368421	6.85252297368421	7.26978909210526	7.04945465789474	8.25719906578947	5.99409505263158	7.67515846052632	6.31431382236842	6.96190235526316	7.19297911842105	6.52844155263158	6.95525248026316	6.79755228289474	6.71132476973684	7.10450798684211	6.17821922368421	7.45466925657895	5.94632619078947	6.60390768421053	6.23699986842105	6.0554159868421	6.0435192368421	7.30222240789474	7.41959464473684	6.53225496710526	6.83201921710526	5.88251488815789	7.41252776315789	6.82301423026316	6.01167536842105	7.10299630263158
 SELP 	4.12875198684211	3.87139777631579	5.06487559210526	3.68318755263158	4.04211974342105	5.62183686842105	4.96222586184211	4.20636832236842	6.03882807894737	5.68391085526316	5.79317089473684	5.36042540131579	4.00741754605263	5.79279835526316	4.18771847368421	6.06110664473684	4.15234356578947	4.86600215131579	4.44016621052632	3.85129317763158	4.29746825	3.99268756578947	4.87644480921053	4.82793761842105	4.15398248684211	4.23918281578947	3.79866366447368	6.80496635526316	3.61810613157895	4.22548782894737	3.94656692105263	4.50102984210526	4.57667453947368	3.93917841447368	5.01191701973684	3.86343702631579	7.15521027631579	4.97573353289474	6.06474960526316	7.30730796052632	7.60717876315789	6.58539259210526	6.40839316447368	6.66540611842105	6.96513972368421	6.32047353947368	7.255158375	7.13976569736842	6.90180679605263	6.90152592105263	6.72194638157895	6.37478719078947	5.84051976315789	6.45008007236842	7.16912065131579	5.48260510526316	6.54045513815789	7.18544126096491	6.58945902631579	6.95787508552632	7.21304767105263	6.36274571052632	7.44323046052632	7.30810452631579	6.38370126315789	6.57587155921053	6.76027656578947	6.98952419736842	6.76057390131579	6.24700875657895	6.58644088815789	7.72396580263158	7.00308846710526	6.46930907894737	7.79828453947368	7.100347
 PTPRB 	5.966862625	6.52930596052632	5.98446088157895	6.80224001315789	5.22991465789474	7.28106356578947	7.78217131140351	6.07885945394737	7.51435638815789	7.633303	8.15473843421053	7.47736690789474	6.55247677631579	8.02226264473684	6.45284206578947	7.78538990789474	6.31683038815789	7.27274622368421	6.67693457236842	5.97484915789474	4.84176284868421	6.14448154605263	7.40432775	7.339285375	6.69182317763158	6.43554221710526	5.41254965131579	7.33194388596491	6.29418134210526	6.19479122368421	6.88982057236842	5.79939130921053	6.24934306578947	6.16938233552632	6.42157182894737	5.23675436184211	7.70628575	6.55374028289474	7.81423751973684	8.36289092105263	9.40574885526316	8.66275085526316	8.82194709210526	8.24247456578947	8.25404984210526	8.28859688157895	8.18220913157895	8.11365611842105	8.87273432894737	8.19751702631579	8.00980347368421	8.79929711842105	7.96935844736842	8.86873097368421	8.71760842763158	7.9589114868421	8.75861277631579	8.74793473026316	8.58653346052632	8.65315292105263	8.71312743421053	8.39353510526316	8.82302443421053	9.33973907894737	8.45940030263158	8.89895225	8.053038375	8.08922542105263	8.74687515789474	8.20976988157895	8.33766618421053	8.48095510526316	8.35201146052631	8.55455236184211	9.03945241447368	8.37453078289474
 NBLA00301 	3.48376043421053	3.76504266447368	4.61579061184211	4.34227357236842	4.46880034210526	5.0013367368421	4.65510082894737	4.41823597368421	5.73433293421053	5.26939094736842	5.64484030921053	4.84452938157895	3.96933265131579	5.66005394078947	4.10737340789474	5.12933186842105	4.67472447368421	3.74708292105263	4.07945489473684	4.62316333552632	4.52495234868421	5.09426527631579	4.81377808552632	4.75126503947368	3.95740578947368	4.33581014473684	4.07591076315789	5.92639230263158	4.44064044736842	3.64439468421053	4.48452670394737	4.25392644736842	4.982252875	4.56238706578947	3.94478443421053	4.26986396710526	6.26569820394737	5.34489344078947	5.58408484868421	6.74878996052632	6.94144401973684	6.74260915789474	6.45481149342105	6.35735271052632	6.60632635526316	6.44857482236842	6.55643767763158	5.98410403947368	7.33393338157895	6.67780716447368	6.22949624342105	6.25865998026316	5.17628186184211	7.07495530921053	6.82333406578947	6.15192386842105	6.239559625	6.06998630263158	6.35436038815789	6.40358434210526	6.72822807894737	5.44589774342105	6.50230866447368	6.89766019736842	5.82788334210526	6.24637522368421	6.52987568421053	5.93296934210526	5.76218629605263	5.31920525657895	6.13010982236842	6.19704373026316	5.91730004605263	6.01108146052632	6.99010784868421	6.15316244736842
