id	GSM2233086	GSM2233088	GSM2233090	GSM2233092	GSM2233094	GSM2233096	GSM2233098	GSM2233100	GSM2233102	GSM2233104	GSM2233106	GSM2233108	GSM2233110	GSM2233112	GSM2233087	GSM2233089	GSM2233091	GSM2233093	GSM2233095	GSM2233097	GSM2233099	GSM2233101	GSM2233103	GSM2233105	GSM2233107	GSM2233109	GSM2233111	GSM2233113
GNA14	4.15944129864545	4.37936618516552	3.31500719465384	3.07482338297353	3.06438607202543	3.53064812301837	2.1465504930685	3.92157177887263	3.40094447601264	4.1636318784831	1.27904672382242	3.02737419924624	3.52239657645957	2.77328052502659	5.26943016794684	4.73510628263677	4.98928037387643	5.07637170648545	5.00699388469831	4.33285282661074	5.20959758813651	4.55617757219308	5.10536479275116	4.48648453838669	4.57509901754801	5.11635863833244	5.46709423121616	5.56631866206733
CCT5	8.86650350502507	7.70842005463644	7.41141262596628	8.31860844150027	8.4294490866498	7.79264893780568	8.62631961988544	7.28068682585482	8.39329851430986	7.83174456349648	7.829664225859	8.46375216131336	7.21348615597342	8.34580783135614	6.9889977235825	6.79940250469024	6.80638817919376	7.35083397133374	6.85046853127637	6.42876479360553	7.51302395880031	6.99603885158587	6.51792804345631	6.78209063434772	6.48266200435318	6.84357190360606	6.68110619423717	6.71257507660615
SRD5A2	5.08656087495595	5.46812264630232	3.3975096218552	2.47076261506607	4.28571548596921	3.0408872134622	4.29873748069437	4.60254157595579	3.5364674082278	5.03868387588642	3.66631700871628	0.530415627098075	4.26263181198693	3.46928131645965	6.37815135866034	7.5150549299861	5.70729503279114	4.8718705329854	8.04685116515398	7.47930390551872	5.13381498284965	6.20103051189364	7.45696304973886	8.07665799245647	6.8913642120995	6.36758064045746	6.32089185920431	7.06335912582387
GYS2	6.79474888251062	7.90374343560611	6.03083620169476	3.94871949505631	3.92136964110319	4.44792942207983	0.182843610646634	7.93968564350758	5.68825364002697	6.47576720152248	4.86896635001731	5.07541155991438	6.01210171408993	6.13150178442297	9.09164222642149	9.38871411202541	9.18631177469485	8.43127223551184	8.89191024986467	9.16411827963531	7.45590889803467	8.87452510616142	10.0139265603383	9.9307496556032	9.75322789394117	8.48427435959499	9.0025471554056	9.07803323165496
MAD2L1	4.61870711415771	5.92337135071894	5.14416631929715	5.25477218785494	6.38214624702552	6.1195624493427	6.95911187146813	5.20302865066821	4.52276112555743	4.8256024204997	5.0151627993179	5.68329208482939	4.67722968467874	6.21370832695553	4.29075864554789	3.89558249493629	3.82118175196931	4.53099149023663	3.72840738148974	3.40926161313908	4.29663220534091	4.60843965255159	3.710275101418	3.18861407492628	3.46944524196058	3.42186446141152	2.62150072118227	3.43938171841902
PRC1	4.87140658330128	7.14343909600456	6.25986077376551	8.00770703348751	7.01430879447607	7.58525319308993	7.87794551304719	6.61968118815569	6.68505368857426	5.53125519596568	6.78724649847072	7.06855871993511	6.76297676035459	7.34146284877624	4.15159405718339	4.31283110547426	4.56429468693546	5.04270816883218	4.31203090072057	2.1236977242249	5.47440513884395	6.57449261399129	3.78771603213784	4.27667389872628	3.98541910726969	5.17004744721398	4.06059815342937	4.73377903966002
BIRC5	5.12385042711572	5.7370396591979	5.30578599578914	4.89568202452153	6.32011285022776	5.94945433638262	6.24695770733573	5.377030763416	4.07341732064031	4.33775568512855	4.86710072719827	6.43660249077159	5.47973792741898	6.28601862350349	3.86526194146893	3.02455397905355	3.49044024292843	4.10867877408111	3.03949354969706	2.74178797762305	4.30202180717436	5.04598322701848	3.61018117764095	3.24914732237228	2.99770102087166	4.07226151018052	1.88781535882108	3.56908885988182
ETFDH	4.26344359443978	7.05387390106633	7.41811312860735	5.52880756658687	5.61803434404744	4.86812604712445	5.71742859774745	6.70883872857246	5.54047526356542	6.07514229668001	6.36197770559039	4.99382125230791	6.71370726912208	5.49652569277058	7.74678364523015	7.91383288580915	8.08458285023302	9.03967957987602	8.35091235367099	8.18509532473549	6.72594236060213	7.16249623295916	7.67862726426329	8.64427262198596	8.26584663148673	6.8444629226236	8.36233002768758	7.48242576066887
GNE	7.59298197880877	7.55360506824734	7.3285606012627	6.23730330289915	6.52341753531108	5.79702919509033	6.34881139234118	7.29116960275698	5.36178193390737	7.247901524812	6.59946967835834	6.07514229668001	7.66782751506085	7.65686134184989	7.88692315182434	8.52755356982247	8.35519507134891	7.83508135552545	8.84057169718773	8.52755356982247	7.56194183144139	8.45170447403367	9.01869281840855	9.33077179057271	9.31995699794295	8.26704959761319	8.38485766706094	8.9318736739309
HSD11B1	9.78889987660728	9.68418975271862	8.42119073260429	6.87844530622225	6.17152591465784	7.0798133243061	4.55635277215575	9.05848722976128	6.14324501819098	9.62645032731003	6.68292013910762	4.43926891038333	9.93337100407734	7.55260277464655	10.6511362816918	10.9339848497223	11.0205217713078	10.5760259943807	11.2914887120234	11.2825243023478	10.4246990100483	10.5199047325571	10.9842081648915	11.2988290294387	11.4902764769187	10.4730631365087	11.323762030943	11.2462573103671
PAFAH1B3	6.59089799198892	6.40895543514484	7.20498744134555	7.94578729431094	6.76344951566689	7.08851063720732	6.79638483268583	6.17283941029486	6.72700001701659	8.16468908170984	6.58537929064035	7.45762977383595	6.17506889894802	7.75592398729681	5.3578284527894	4.8999337417383	5.36343602090247	5.60453331048537	4.99307316747814	4.90871856826169	6.12806799176438	6.26231884547386	5.20320981435766	4.1644041578813	5.42261002651028	5.7329588107852	6.27836648510524	5.1088280976918
FAT4	3.82030662889382	5.36285555471433	4.91861745449248	2.60579243151753	4.72853602864763	4.59138520766621	3.19903661513648	4.11340854920271	3.93833060512402	4.3868725187994	4.13233692189292	3.6303139354629	4.10837510173472	4.35951113048173	5.97825347446109	5.46668926231584	5.79171641250631	5.21649759399126	5.65696108147421	6.02118574958486	5.35145985914089	5.2099476407358	5.52576314882974	5.72278314051466	5.67724143216922	5.47160195121426	4.98193961239533	6.17152591465784
LAMC1	7.55512318571757	8.69129896119479	7.65547961269257	7.86744606615444	7.98283165954468	8.45046503580212	7.76842065781716	7.97132457394187	8.29279817924363	8.49605721077759	8.02807049811975	8.34516826323468	7.91292853162088	7.89176622685674	6.94957731392359	6.73272951527676	7.17707159012378	6.61133927090126	6.67761212823656	7.09851058270268	7.71621356792954	7.54289828236262	6.97870705475329	6.8444629226236	6.71386510683469	7.76300324823535	6.77094110345189	6.70109129864911
KIAA0101	5.90114970993237	8.07710658753556	7.9636877627701	9.07249552173703	7.29458300728566	7.49685717331899	8.23174233602565	7.69596482347963	6.91181104547304	7.53846703072011	7.1988974284149	7.26489340689497	7.48889358761892	7.95239227580985	5.93086121706423	5.3033426119577	6.58624289672229	6.05847821034835	5.99438124363815	5.71097858274089	6.6442786314679	7.12799537344271	5.58501796040202	5.17336950530658	5.81119423543212	5.68841018336129	5.80751636623187	5.26401916881764
ZGPAT	6.53759143917969	7.10345954759928	5.97786729594176	7.25093075332571	5.88712827887872	6.37176116366118	6.76923930868359	6.61133927090126	6.61506268841676	6.63162685702697	6.62509171764411	6.800945999762	6.4781994961856	6.32181614673245	7.98738583902215	8.36506216847516	8.06719424374435	7.37184370066222	8.72005255639774	9.40201111563733	6.67199337805912	8.16647385323083	9.37246930866823	9.66437913344983	9.2308139685527	7.06748910184108	8.02807049811975	8.97063919124455
GPR182	4.5117037161193	4.8464948083987	4.3976760879886	3.69945016830874	3.69348695749933	3.93936372442096	3.41937836911686	3.99922423553789	4.49598252497003	4.1636318784831	3.18343857668646	1.8398156562238	4.15556173436347	3.68091370400474	6.07134615567381	6.11080517782272	5.65387097970824	6.04063513574975	5.63316996429369	5.88819383605836	4.8397453988432	5.09146057391816	5.32777289421519	5.46178521119677	6.10333777101149	5.1347192336809	5.2273775659088	4.48733009468798
CCL14 /// CCL15-CCL14	9.04988905581814	7.3547085318937	7.64439666978828	6.19565986813853	5.49433369564285	7.39387579818623	6.86804092918655	7.69189656947459	7.06351995536133	6.62197160938056	6.73859414716687	7.55869402861302	8.42831430565969	7.06467376093629	8.12875387039685	8.79925849010286	8.98751696070174	9.04574056896152	8.70945898008981	9.73723929382381	8.53134589999276	8.52863875572723	10.0139265603383	9.37172916942754	9.60181499607264	9.9623096493592	8.89739170697177	10.0218277747594
PRIM1	6.39312190867958	6.3077808720494	5.20618942152869	5.96081477834054	6.44710438715651	6.15264097462703	6.76253074210695	6.2856664245293	6.26765140135065	6.12688082013487	6.99020866471301	6.74597449342187	6.8632101284029	7.87249643304833	4.85472423585736	5.02727564101304	4.91152609952886	4.15056520260758	4.66665685206739	4.45532722030456	5.28143883660222	6.07862131878538	4.76997319076704	4.72838748180416	5.22694597950501	5.03722270170453	5.37661934041591	5.6140036460318
AADAT	1.67981518138847	5.84028862639078	4.43145581668572	5.73420395941399	5.14455602186885	3.45515497129804	4.27061792896769	4.89718471160329	3.60244259876682	5.56754055851386	4.12336763371807	3.85296192985578	4.37455307092643	4.75359562280445	6.11259961116812	7.14610130831314	6.75914711311519	6.64792948258786	7.1582445054597	7.10552984130739	5.85372169511249	6.2329942494619	7.48889358761892	8.14285648039824	8.04353999877173	5.39638110373868	6.56177967813684	6.41833654605042
SRPX	3.25217367071281	8.2558397710035	3.76096859146554	5.14813031802938	5.50490409150597	4.93357076490237	3.86585991437539	4.2750824520366	6.08861158939124	5.74784930987099	4.53151142718825	3.29894628126013	6.43821065827266	4.94845345138393	8.29324445643228	7.77025486095743	8.16920263821399	7.66941870126389	7.39831005493168	7.16603145120786	9.0680064785591	6.77409205214344	7.23513666440753	6.90411847478518	7.12258474515722	9.5963339829353	8.02807049811975	7.86459200481171
HAMP	7.3805170683106	11.5887517173646	7.17856577361987	8.7974588859151	7.461413669417	8.2648949423846	5.21088467411443	7.5061876054001	7.25967826081851	7.90410485174134	10.5422652482053	11.5160467855084	8.51020608041124	8.86238515351458	11.8970504008679	11.9149393449556	11.6789377826076	11.6789377826076	12.2179812212848	11.929428056252	11.8447682195134	11.6187215598847	10.4164646383449	10.8751237792305	11.6935499188091	11.9413052292917	11.0385702123393	12.4700786946643
TMEM47	5.02240744696318	7.27482545054808	7.1582445054597	5.80270714244446	4.72702902662023	5.55388798041228	4.32075113147333	5.19600168884625	5.55498345592475	6.28659794002509	5.69051520620846	4.27991342513402	6.73619815326667	5.37503174546647	7.68892804706737	7.88219978046445	7.87794551304719	6.9165143207616	7.67978335195494	7.37244274862848	7.50473387873918	6.55023229599597	7.74365372878321	7.018739688274	7.53776620388753	8.38127912305946	7.39723277844859	8.04353999877173
GRHPR	9.48557465635081	9.11222261501449	9.2888125301908	8.02016476679045	7.12866116760798	8.13868625562483	7.93707210424443	8.17024878430584	8.12609485970445	8.67629020511953	9.3391388433887	8.25990127570129	8.89191024986467	7.74263144282154	9.92091397033166	10.1161012038594	9.46440425980581	8.99317360861562	9.93584250246704	10.246802040595	9.50026725209914	9.71921278233767	10.4331897210221	10.5714988821496	10.383437452005	9.82522931042106	9.95676861220402	10.5840444787035
FYN	5.79662525396154	7.22050549055563	5.95286998541384	5.94816278662799	6.73759531317042	6.10835705361989	5.57350602021729	5.46142097821723	5.92265448114167	6.94356486622575	5.96149517196038	6.06061487912758	6.34194869528995	5.84751974596158	7.94235391768567	8.07181603360007	7.30210957197207	7.34120539353045	7.98186793944973	7.79011378902673	7.34803783042823	6.13410438149505	7.5598523108149	7.42145976094649	7.76985358232111	7.4132017663792	7.05992510485263	7.2376217021531
INMT	2.77642989904275	5.19995700794886	1.68403055843735	4.80239634710389	2.68105430809424	4.23765710260603	0.591816171762219	4.55114087191348	5.61465958275285	4.92638636779605	4.82843854582683	3.7205590711909	6.11580540311952	3.31482597920215	7.42381999845155	6.51314949991534	7.00817603383807	7.99245969816862	7.00159584983544	7.07657385540721	6.96402862486842	5.98816412840342	6.10881067740025	6.63540472111391	5.80685875697998	9.19996665891869	8.34148970166415	7.35199664401949
CCNA2	3.93996533646464	5.7959256199041	5.53533648293335	5.63611433716094	6.40103694933114	6.06443868333137	6.84879430710253	5.19096400726924	5.04270816883218	5.15096992691615	5.4312818309253	5.45235500000852	4.6256044852185	5.980214397224	3.9507572264201	3.71493235178568	4.11158531651306	4.2184629074067	3.86701391974241	3.37351564419478	4.72136033580414	4.69461254961713	2.88093702269529	2.47509260547351	3.7240492834715	4.1469569221164	3.6140727785538	3.00914878933188
ANLN	3.03760484848299	5.7535855420217	5.33278677426741	6.0066811990915	5.99408669547108	5.37771045407294	6.60218540307443	5.96453340683459	5.34931550030956	5.42082428955641	6.11880055968362	5.54960814465167	5.98962233856395	5.97053939427445	2.74638589610683	3.15517964145367	3.01675523670047	4.19956952519941	2.55190414105353	1.783606319285	4.77177241560831	5.23226101861452	0.830236004644668	2.92558128374748	1.98513172915968	3.21898407977655	3.6140727785538	3.49058213626499
HAO2	4.61229983546228	7.68709485780032	7.37319401468842	4.23587746947382	4.5179296498662	5.2731795004934	3.9150257131062	4.6676025332647	3.80294404045576	6.38900181684428	4.46956332877345	3.07068236259815	9.28692747737136	4.79568099631677	8.47811400642122	9.00876922216123	8.36006636006429	7.61912412903641	9.20870394322738	9.15368434355721	7.67277469185174	7.71837484922115	9.14568200363681	9.46886946491747	9.23412456590334	7.48188590430142	8.24599092607883	8.95010853286901
EHD3	4.86351963249218	5.48671282268156	4.53764736354858	3.98187982857329	4.37964241407075	4.55942443749952	4.0816064393493	4.53136289289309	4.90871856826169	4.71386925561236	4.0059933957129	4.17141783529129	3.69674568343529	4.95117843955653	5.89059868811194	6.11428831258892	5.88009949940928	5.76418561451727	5.16294273979517	6.74298785214999	5.7277811039728	5.17965321992986	6.3754009909689	5.94746717867467	6.32716445155951	5.0678696710258	5.11140362944407	5.94196284689883
ACAA2	7.58151041508103	8.06908368455133	8.07003786330046	7.00159584983544	7.73459471287586	6.62725487714688	7.10493503746301	8.6471109239869	7.53551099201463	7.62050480972042	8.35616032046529	7.01564934270107	7.65978145510512	6.89036948251784	8.54476117017364	8.94179758264112	8.7763733007978	9.57967230165177	9.12725894174443	9.45025329099019	8.15584522665063	8.77353407817543	8.60167131620848	9.57070732433619	9.15814530405538	8.40467401623483	9.31995699794295	8.65231362543911
NAT2	2.34290009924457	7.07484358444938	8.08606227766421	1.0919012856544	2.44763429384083	3.54860335840619	0.73283770854353	2.11140895263278	5.18589519239705	5.79455356876428	3.79500902035078	1.16457176694811	6.35538570810439	0.522964443088899	8.0533473432635	8.80236422520364	8.75989412609574	8.84351544888244	8.47602274664161	8.30730726183235	6.92616713284024	6.94068209646869	9.12549742075127	9.30678825335258	8.99208658525677	7.14976102872081	8.05483140750708	6.66317564864167
MCM3	8.01624120425945	8.06803447850167	7.02825603335867	7.44210280574468	7.46509942348963	7.93096432456035	8.18703640020299	7.74334617725931	6.5694311440643	7.25407534090252	7.19386265978906	8.49375777983503	7.67003444549635	7.52292942488737	6.23868679025299	5.73653727473561	6.24474494669909	6.50534634817802	6.17071435566242	6.39444721241107	7.24006627421102	7.16920920135773	5.96779921500638	5.87226298929417	5.13291584635559	6.60662326272848	5.45811571375598	5.88632596648648
MOGAT1	4.44877512191467	4.70791125418517	5.86668920374066	3.36263269499813	3.8363750263779	3.08855354274863	2.73232089139994	2.90820674055197	2.44625622988956	4.44905035910358	3.14294823214459	1.32758472143538	4.62903043281356	3.50681288103125	5.71489147795355	6.64827240034855	6.68916744193598	5.31643670404402	5.57678844729434	6.49038853025237	5.15014922317207	4.87458621503409	6.78513092521886	6.68430858147696	6.86611285258848	6.11299048909141	5.5259008116248	5.12486361620884
GCGR	5.42674697041095	3.93309043576798	4.72388031195647	4.85542914922502	4.01383442414266	4.68638713476739	4.83855864608878	0.448145811090782	4.59809150337127	4.25907067857795	4.45227066187122	4.71115071124326	4.85496885396124	2.8939878492292	6.01395421784708	6.060978936663	6.14731639115234	6.68638796856768	6.3719944672523	7.07741405140717	5.81202380637789	6.47858281335001	7.32455963162208	7.20419068092659	7.37774636527748	5.65356848595721	7.39297287173758	6.54898149587897
LYVE1	5.2112986569427	7.47757614758105	4.88792702718227	5.1043940748993	4.97868196704218	5.08507405303684	4.07456965746987	2.99030660379616	4.56385300083165	3.90197784067729	7.10615847425897	3.13257684267001	3.4887856100028	2.8589688504912	6.88655885670016	7.47105744085575	7.65152371121072	8.27581647004401	7.78828816687874	6.95338556589724	7.58999871709972	6.68625693689553	8.18235296741101	8.25990127570129	8.58355203506362	6.96790280314884	5.53663021807321	7.14075614027208
MSRA	5.83577823623976	6.09733488772363	6.59127744652385	4.84198873164767	5.461087659269	6.1772881668046	6.09661351290137	5.38828180645272	5.89787498075914	5.49652569277058	5.56465761539061	5.77192094010356	6.41101262329217	4.33930496663084	7.13368971404598	7.17998607907531	6.96432760522878	7.47013639013619	7.15044725176221	7.50738172195526	6.61506268841676	6.60601120387146	7.52117275535778	7.52561868196515	7.94065338496842	6.16672620317162	7.72379053778899	6.59221852614525
PLSCR4	6.11814388582917	8.03885923493325	7.47362844823615	8.02226148018287	7.02439633215456	6.53900967689663	6.60690748401596	7.53696509663155	5.72944594911307	7.19771810253998	7.03690295423007	5.79032522165829	7.19580221262395	6.72419711731465	8.42290965672616	8.81314401015921	8.72296768622622	8.50227300722395	8.25688822359457	8.04058915045957	8.26237733709843	7.82726216786571	8.70535953123226	8.33209117669739	9.02293461734702	8.4206851041431	7.81182843262546	8.48087985895333
ECHDC2	8.63364959997927	8.34775449128543	8.50924414276803	7.06237761754007	7.35138834284702	8.21314820534081	7.00476521212291	8.0645131058046	8.27320362342088	7.51302395880031	7.65547961269257	7.14998476724721	8.63503679116769	7.2811379689186	9.09895817731833	9.07137297347757	9.01216709266892	8.64915243971094	9.21024516838589	9.92383901693396	8.67629020511953	8.73065491518047	9.22064535675752	9.92091397033166	9.20870394322738	9.08411505579491	9.3391388433887	9.10175139473427
PBK	4.85267748523593	6.20136689481725	6.98227850525152	5.73811317508785	6.58343454059489	6.39815326205455	7.50738172195526	5.72944594911307	5.50270490988046	5.72121639681315	5.72872758984589	6.80308982986677	7.14466426835386	5.89478714499105	3.07238147176645	2.78100903445088	5.24781790603836	5.19197380633583	3.69375243940482	-0.0658879356564571	5.06737874863899	5.23666914046286	2.37222247579795	3.05050169744673	3.17327975307546	2.98705011320799	3.0773498296216	2.73335434061383
STIL	5.70393075654837	5.1139368435802	5.3665870260434	5.27654018470943	6.46176152724873	5.85797803392782	5.60051914953696	5.3844250485474	5.83967272812046	6.17615177305026	5.0805485394693	5.35765612768035	5.64751838759626	6.24091396454477	5.19809185220324	4.57763177865702	3.90287609786935	4.55137894640348	4.40499207032734	4.43257740737526	4.28394381390126	4.3099635039524	3.70149625062397	4.36674981433642	4.29025148552203	5.15411888940817	5.21786276595595	3.79042142294714
GREM2	3.33505000612324	4.19283291663036	3.05290439461873	1.65507918474122	3.81389023434024	3.06485822191817	2.56202431324615	2.63358343790075	2.73112042307972	3.49044024292843	0.266964970605572	2.53051223954171	6.53776382717668	2.51542951880772	4.60108097337971	5.70537319730636	5.82870773545514	6.53364160903058	5.40000518036279	5.18367791208447	4.45636866491267	4.61229983546228	6.46388436960774	6.30639049916625	6.21326171862682	6.37023591022513	6.73441124532846	6.47334591786053
CDCA3	4.61229983546228	5.43319991591475	5.87060544226146	5.54780343505635	6.18669855358466	5.5263185125062	6.65116459948548	5.35362260319999	5.57323124539164	5.20014817968704	5.89435800781527	6.41039935882814	5.48912802352558	7.15875410418671	3.77587204504408	4.43307526532087	3.48912979889249	4.70952696876359	4.22002783488546	4.53799487797439	5.12023047034032	5.29757044599826	3.87181473840978	3.98317006526806	3.29637000044378	3.25751356227278	3.94663061381147	4.4243722734043
CENPE	1.75632439254081	4.71853015797511	5.05450114235122	4.87904346897304	5.38048315250874	4.06422767658079	5.11224923782391	3.69152087156	1.69858892245315	4.18258116682844	3.40102577155263	6.68430858147696	4.23810898155115	5.45250895342798	0.516375415463744	0.229001878235431	3.03405217513699	2.6012437287045	0.965674360852297	1.49558857660645	1.10892266131862	3.37344935605651	1.10353760410841	0.532495080827021	0.515534649067203	1.82636689058341	1.43930651404199	-0.531230516783367
AURKA	3.81130587741411	6.58287674307084	6.05600799113039	6.42453424062706	6.7874389724501	6.23663725420135	7.34012880368903	6.30819629846833	6.04362103992178	5.34587996416348	6.29684848851165	6.66578196157573	6.43690285779813	7.58999871709972	4.38386883342324	4.44953189786881	4.9160557401203	4.94109512930091	4.30055957093373	3.60718938427398	4.61377819087808	5.8381278907155	3.96338053953055	3.83947576152447	3.75742969672592	4.10867877408111	4.81341321889174	3.60815447546348
LOC100507472 /// PCSK6	7.29406929508831	7.86631301570219	8.20698235292818	6.93227100451661	6.3378958255853	7.12279417998566	6.93890490613785	6.94333566664068	7.0287417989587	6.12825644907538	7.19074523344469	6.12525355169555	6.91189840811264	7.82689270164898	8.38593915954634	8.87302841173537	8.70426514919	8.56008160648596	8.7974588859151	8.38070816723274	7.80902199797643	7.92213589095887	8.66509582876074	8.72451182298366	8.729200918016	7.62756775627226	8.88226675264419	7.94464757732786
NAPSB	1.67981518138847	4.51521172461115	1.90103926569907	1.44341720954233	2.54667401599678	0.421463768438277	1.5947333673744	2.71237960366742	3.32297661195642	5.43054813077953	4.43307526532087	3.54131422503463	3.81130587741411	3.41096612930066	6.37502442906145	4.8357586898185	5.13776047441502	6.1246998497383	6.06400875424989	5.90812451666027	5.37306873217148	4.78450086700803	5.03605938883262	5.47959345125612	5.20182753296571	6.30453766011535	5.3554926844099	5.00061108888399
HJURP	5.39704504482857	4.95845447093048	5.03624427343728	5.66779837619459	7.30483178685359	6.01129116076494	5.40713608248342	4.50157562829988	3.96616895205295	4.22322485907251	5.30462837595696	5.91116225694754	3.90363513655572	6.40103694933114	0.3474631869945	0.35386095819265	-0.195592361992733	2.67341652950567	-0.0207585601667973	5.15701001452038	1.90906444952526	4.63813591394504	0.49276880251141	1.66499745500394	3.45813510887964	3.30393727079349	-0.228416208964218	1.81249822533356
TPX2	6.34392231401872	7.11866797767213	6.38702365306072	6.88158159694895	7.16701365661075	7.24092276415288	8.41811589015772	6.67916840349339	6.93090158621083	6.51384224763723	6.37250649190242	7.30873448719387	6.84862959324208	7.94606921007569	4.99955579838386	4.73256938428883	4.99307316747814	5.60933706437712	5.2525145103211	5.09372565857545	5.98875906452046	6.70178501156652	4.38409710291191	5.20414025088006	4.34959010582019	2.23958716447916	5.46709423121616	4.67966440417206
TROAP	6.33363776566133	4.78558346718349	5.55388798041228	5.67629845172213	6.07925999999078	5.43012096252797	5.90362126986504	5.22020325648468	5.51744443276114	5.41939126889801	5.51185617024563	6.09652692367858	5.7047023782894	6.29816514989878	2.93489836601647	3.58515093568348	4.36608724786846	4.00970867099026	3.53403787993193	5.05218633495568	4.79938956324064	4.43012195840525	5.04127640091076	2.71820224059287	4.5648317886249	3.60407838571612	4.74010840298373	4.54382358414381
VMO1	1.45373257191062	4.01945835279777	2.33040473929458	1.59073317430804	3.63160322583995	2.94356815519157	2.00406258869982	2.90820674055197	2.6366359187703	2.2347056827753	3.13594131997965	1.28765522021362	3.41371081534018	3.46025109894385	4.88106879151245	4.89761211718393	3.98359084029625	4.31105484468898	5.37518693319602	3.65426776443362	4.1749993724069	4.36349651305353	3.33505000612324	4.79186057296011	4.51289844950291	4.42706479378582	4.29862267944912	5.21802856309846
ACAD11 /// NPHP3 /// NPHP3-ACAD11	7.29100315020764	7.17275679047799	7.80465539554866	5.28498379424377	5.05366808435524	6.23850937755471	6.57786577868161	6.88609029018959	6.67012829027397	6.45794254141887	7.06690239060094	7.42762961654545	6.6965329140783	6.19211430147648	7.9197752789521	8.4556376919327	8.21745274411264	8.59465617771297	8.65813028210719	8.34917484427193	7.19103327243476	7.60231179706538	8.43127223551184	8.43127223551184	8.56076531141662	7.7772059914414	8.27127723199236	8.17158275945338
BMPER	3.12454477510103	3.24291483803527	-1.77173101232688	2.22515004251544	-0.787949522885011	0.35184367279165	-0.0181473467102594	1.75526911704227	2.84447413160595	2.79504702339647	-2.04182017569463	2.11150831521699	-0.848512246814364	-2.17508670655809	4.52296070785457	4.80926130717715	4.42276961777716	5.18850171741192	4.94971754912504	3.96630630841162	3.50446906340138	2.80477637795583	4.42055893786071	4.12251003081927	4.60908021527025	5.32901220511415	4.00552831285194	5.02232563726109
LINC01093	4.99883485394629	6.15182475823155	3.69285624210918	4.98793528608355	3.9864488604907	2.06012975513594	2.84276936608329	4.3734700714269	3.46494826604186	5.57048190574134	4.21218169925778	4.05526472546411	5.94909993568662	3.93694234898712	6.42820013027033	7.62353925668461	7.06788279231074	8.80788009705355	8.52305221831185	7.07383276938028	5.40547647913088	6.06112041833517	7.72132098072944	9.13299377840514	8.21396459108781	4.58745888463453	7.57519187954178	7.22592180646555
MME	2.89537187346537	3.48659179911042	3.0851372994537	2.02717933333465	1.83577973979966	2.9825629246666	3.3285314459031	3.78851171374413	0.845609523847503	2.42907790168931	2.01656423699634	0.724026538458708	4.20921196788557	1.9101256689139	5.60704844103033	5.92853388461326	4.5741045982158	3.91394082900459	5.81169055004683	5.54798975013835	4.16718599876047	4.09454775934096	6.43239972165709	6.77263719049933	6.63906760662745	3.46187864417479	3.84308056130137	5.33466701798241
CSE1L	7.78703790130934	7.76612856453607	7.05727490176796	8.52755356982247	7.8946893063501	8.43590082428764	8.68192608228038	7.55709531077744	8.12431879987292	7.58689485647816	7.68606525185733	8.71665372332467	7.97374363953285	8.27412574204663	7.01756604068058	7.10615847425897	6.92285478757357	7.08915093292229	6.56754650824646	7.06663921470248	7.04685886586054	7.31761019281588	7.05307641710579	7.14442882078604	6.94691671511221	6.96590175647556	6.58031625953228	7.07178475572108
MCM6	6.30578180880919	7.50882995531261	5.80270714244446	6.4232740160163	7.0862651498261	7.20452107406093	7.01018173491434	6.60135428570785	6.03703607419025	6.91324795980378	6.65474983272202	6.75390119626067	7.06733831874731	6.89744418864808	5.97661594563151	5.46332279169062	5.13998666364081	5.7696272659029	5.54960814465167	5.54852836825842	5.9759448402903	6.07681559705083	5.06263725872389	4.62265101201994	4.64227522928393	6.27809319323759	5.10468735544367	4.9330203604619
KPNA2	7.31079182268985	8.31366128860576	8.58579640719077	8.54940422550226	9.64111819769639	8.74395211560195	9.5096758150442	7.62126914477894	8.08099005963455	8.54844671677349	8.7065363082039	9.32146778671579	8.71093349807257	9.85941784784202	7.0927741270252	6.67622743943207	7.87511669227743	7.6056206146562	7.48481034958918	6.32980594654729	8.09171541615636	7.34604405003831	6.65426946957659	6.57329675553365	5.96241455463713	6.97462893951747	6.16608654824209	6.84679848662562
SLC16A4	2.28674036271453	4.41910142599717	2.49666169052071	3.15259389776962	2.47389512050554	3.12495827043082	3.50013920037616	2.26930545606597	1.17677867248337	3.75047343027443	3.94871949505631	-0.0685870852574124	3.09963585722797	4.30078180188988	5.46709423121616	5.07281857260129	5.24322613086608	3.88740921917567	5.02118886627173	6.09342699681898	4.19555851967809	5.723211272099	5.51859133861059	5.23785526407165	5.3706156512772	6.18079125687191	4.76429028943158	7.04220244136813
NME1	9.03636194042981	9.10806311762531	10.1680532548108	9.09729739408128	9.36461889490434	9.17268198489261	10.0691487207185	8.83874093866359	8.37916416175171	8.92920573785656	9.37546689397483	10.1964889884751	8.91594249447422	9.73329078063287	8.17734058957941	6.97585820130175	8.8464269010823	8.51733838694435	7.35449602922552	7.81993344952071	8.27645207701442	8.42119073260429	7.64463872544221	7.45811606259144	7.42680600615754	8.47811400642122	7.95545323845553	7.08143176175744
