id	GSM3163056	GSM3163057	GSM3163058	GSM3163059	GSM3163060	GSM3163061	GSM3163062	GSM3163063	GSM3163064	GSM3163065	GSM3163066	GSM3163067	GSM3163068	GSM3163069	GSM3163070	GSM3163071	GSM3163072	GSM3163073	GSM3163074	GSM3163075	GSM3163076	GSM3163077	GSM3163078	GSM3163079
FAM83D	-2.991138923	-2.16690988304167	-0.386210182916667	-3.41559808491667	-4.0673174875	-2.82826396320833	-0.800715649208333	-0.3327853205	-2.48217269708333	0.572025397166667	0.721385656666667	-0.527872124375	-2.505999370125	-4.24955551458333	-2.28859676433333	-4.65736173470833	-4.383849239125	-4.00982430070833	-3.70476661041667	-2.29701084041667	-4.72141617229167	-4.1215574525	-3.7664777095	-4.04698013845833
FAM40B	-2.38893477645833	-2.24537566145833	-0.235232035041667	0.608288526875	-3.35150354720833	-3.47352228333333	-2.49412660445833	-2.61128718766667	1.72205895166667	0.414088447333333	-0.955906665	-1.4911909895	-4.50323663958333	-3.70246020520833	-3.52505721145833	-3.64556701804167	-4.14730114583333	-3.42320498333333	-2.79614591283333	-3.30327757283333	-2.85438092645833	-3.189938172375	-3.06847154304167	-3.11238970208333
WDHD1	-2.63147800345833	-2.55483985070833	-2.42343194904167	-2.155326293875	-3.313849153625	-2.9208687315	-2.31371658395833	-2.54129795979167	-1.42810829533333	-0.89939696725	-2.14509927733333	-1.542543275125	-4.40334034375	-2.80410913541667	-4.05654699029167	-3.45301732916667	-3.542166745125	-3.17534646033333	-2.852987875125	-3.13251000991667	-4.184434873625	-3.12331957970833	-2.26725643354167	-3.06124137916667
KCND3	0.186358530541667	1.39767388120833	-0.846990636041667	0.621663037208333	1.11599653529167	1.82234191833333	-1.96938688104167	-0.180083063875	-1.50535749083333	2.668578645125	3.35046081666667	-1.237222431875	2.13419812645833	1.81978027516667	3.007328130625	2.55658506375	2.78698835104167	2.64796692916667	1.74496827491667	2.294994112125	2.99982425691667	2.927656325	2.48840135104167	2.51476383958333
EPB41L4A	0.334032171708333	-2.500453118875	-1.79656261958333	0.0706254035833333	0.285457243833333	0.645464127333333	-2.43018549729167	-1.17289445470833	-1.68423007025	-2.10321857029167	-1.359075911375	-0.632424881541667	0.262077094916667	1.16409418983333	0.535676782083333	-0.0352332696666667	0.310378982291667	0.434601340833333	0.826672582208333	0.553028531041667	-0.549372291625	0.456528732208333	0.42488975575	0.47095040325
FAM64A	-2.02627220429167	-2.22954473145833	-2.15288748541667	-0.786939469791667	-2.98027015279167	-2.64498809329167	-2.505999370125	-1.014811663875	-0.355059051958333	-2.47097932020833	-2.76967992404167	-1.46503507625	-3.2116003625	-3.52084374029167	-3.8400420375	-2.39142426729167	-4.14949503958333	-3.50247074291667	-3.20474445491667	-2.61377622758333	-2.70826143354167	-2.930615048625	-2.54595792416667	-3.18357242270833
DNA2	-1.93487260679167	0.0399589622916667	-1.38667337145833	-0.901698672041667	-0.605082610291667	-1.50475418554167	-1.37892679283333	-0.499011357541667	-1.11813405829167	-0.25230426025	-1.273955567375	-0.0891201127916667	-2.46302415	-1.2941180965	-1.15150234541667	-2.06342162666667	-2.18654484366667	-2.17918918125	-2.17397434075	-1.42088476041667	-2.23370765408333	-1.8311453805	-2.91587782008333	-1.12715998895833
CCBL1	0.603754164083333	1.01323589695833	-0.174722825333333	-0.09123548525	-0.238226417291667	-0.993456541541667	-1.52422125525	0.268511285416667	0.753667758791667	0.170840511333333	-0.174067020125	1.114130579875	-0.819161391583333	-0.899793551791667	-0.540992951041667	-1.04646738270833	-0.359042153333333	-0.817433617416667	-1.63550738195833	-1.11027266666667	-0.791095950208333	-1.34348801875	-1.07708687845833	-1.09148584920833
SNCA	-5.42651706041667	-4.41516100208333	-3.47268890208333	-2.63147800345833	-2.61495001595833	-1.66693003704167	-3.48410961766667	-4.14233370916667	-2.43339175208333	-4.436531925	-3.08103467291667	-3.93470960208333	-1.92661455108333	-2.33416739220833	-2.11324425541667	-2.89196875208333	-2.65703874270833	-1.726827902625	-1.62190082908333	-1.84103846554167	-2.385691622375	-2.51257372275	-1.599549275	-2.00797696758333
CRISPLD2	-1.36819893891667	-2.93540064975	-2.87392868470833	0.149965873916667	1.07456312895833	2.003134384375	-2.929058264875	-1.7898735875	-2.17809917245833	-3.39894268958333	-0.184554096375	-1.881889161375	1.04487785483333	2.12088316491667	-0.342498924416667	0.403617593	-0.82921388675	2.1713717375	2.38136686041667	1.69496761279167	0.248894417916667	0.875078120791667	2.76181171354167	0.379285481833333
L3MBTL1	-1.18405726641667	-1.37583157570833	-1.62430835079167	-2.96409059704167	-3.04364075995833	-3.414443171875	-2.03000472745833	-1.99597495633333	-1.80412695908333	-1.61330760854167	-2.09802406395833	-1.03771115520833	-2.72828699375	-2.54821387416667	-2.1993241065	-4.20880972545833	-2.917326739	-3.82753838541667	-3.0415190555	-2.89560955895833	-3.94359267	-3.01667935083333	-3.899570617375	-3.02751039029167
CLRN3	-2.63882585445833	-4.94577132708333	-5.35792910416667	-6.38894630416667	-0.3327853205	-1.096600426875	-5.45057228125	-6.09082913958333	-6.12080230904167	-1.63808415895833	-1.871324234875	-6.2747255125	0.63440960075	-2.70216199729167	-0.9612846485	0.486778765916667	1.43430991791667	0.0181036500416667	-4.07976449095833	-1.55025425	-0.115721824125	-1.05160477416667	-0.961611945208333	-0.945701232291667
ADH4	0.933363057916667	4.36515216595833	3.90266760875	0.49821571175	4.56982349479167	5.37489105279167	-1.04693213941667	4.16254695416667	-0.440352055708333	1.98322653329167	4.2703990875	3.51527102666667	6.036925613875	4.73197948333333	5.80384676458333	5.76471133229167	6.13527175833333	5.31520708229167	3.91683992083333	5.68587113333333	5.59218386145833	5.81487523229167	3.8162381275	5.96463199166667
TGFB3	-3.7664777095	-3.24996046695833	-3.24845324083333	-2.441896901375	-1.220241903625	-1.3694239225	-3.25850625541667	-2.0326760525	-2.33193075625	-2.991138923	-3.11299677029167	-2.82883460970833	-1.85680414341667	-1.24803052333333	-2.167422938125	-0.07494868675	-2.70345349345833	-1.45936735416667	-0.1162580675	-1.48337413283333	-1.12337080375	-1.50145971354167	-0.610460381375	-1.74539800791667
PTPN3	-2.560817318125	-2.54960339554167	-1.185468178125	-3.689786482625	-1.78827027583333	-2.44602362833333	-1.88548600254167	-1.09544645895833	-3.20170442779167	-2.21320375845833	-2.0304718025	-3.45759531875	-0.912636955083333	-2.05542723429167	-0.740158774291667	-0.361086471541667	-0.630595387916667	-1.57265441145833	-2.18759807845833	-1.282034743875	-0.603856411833333	-0.918171492166667	-1.61774319925	-0.806198191875
CADM3	-5.26896067708333	-4.1669351575	-4.50650619041667	-5.48735644375	-4.5827850875	-2.51257372275	-3.94959181595833	-5.11278336179167	-5.23778886320833	-4.77745762083333	-2.638061477625	-5.978220236125	-3.372763895625	-2.86772617108333	-2.94423454791667	-3.33700977708333	-3.49005385533333	-3.44315665020833	-2.9208687315	-2.95360442304167	-3.44825555166667	-2.84451518970833	-2.73398559625	-3.91301278083333
PKNOX2	-3.66828580208333	-6.10442853125	-2.80658826379167	-1.67121489333333	-0.82011734075	-0.068276248625	-4.25247555625	-2.90467163554167	-4.86119729654167	-5.02751428470833	-3.04074079166667	-2.79509750416667	-1.34397324679167	-1.373648058125	-0.502551694833333	-2.19599098679167	-2.172992730125	0.335928050875	1.32737054075	-0.361086471541667	-1.52422125525	-0.357601884875	-0.230196037125	-1.15203673133333
IQCC	-3.34700744075	-4.13328619583333	-3.45819114520833	-4.6660204125	-5.32706171320833	-5.30155207570833	-3.81799844583333	-5.07762080520833	-2.90544160970833	-3.120555798875	-5.774636325	-3.55569816041667	-5.35299672291667	-5.52299317570833	-5.08572509654167	-5.53422594791667	-6.26595311041667	-5.62227512083333	-4.95042011666667	-5.37816484720833	-5.28155259791667	-5.41784385625	-5.34652055970833	-5.40504550279167
