id	GSM2712004	GSM2712005	GSM2712006	GSM2712007	GSM2712008	GSM2712009	GSM2712010	GSM2712011	GSM2712012	GSM2712013	GSM2712014	GSM2712015	GSM2712016	GSM2712017	GSM2712018	GSM2712019	GSM2712020	GSM2712021	GSM2712022	GSM2712023	GSM2712024	GSM2712025	GSM2712026	GSM2712027	GSM2711996	GSM2711997	GSM2711998	GSM2711999	GSM2712000	GSM2712001	GSM2712002	GSM2712003
CYP39A1	6.4999478609375	4.85802148151042	3.2055411	6.21472681614583	3.89908710208333	5.87229543489583	4.88409094471726	4.11559768003472	3.30407290811012	5.74283612760417	5.485008078125	3.15356386168155	6.70133619010417	3.4941160844494	3.93328817708333	5.65602047380952	3.278884640625	3.55915086979167	3.20212613645833	5.43804856944444	5.32524004806548	3.87340675186012	6.27296480572917	7.62767523958333	8.33061641666667	8.21543909635417	6.929820828125	8.09505759114583	8.09434718177083	7.74568720729167	7.70868942447917	5.96300434375
NVL	6.80937983333333	6.94638711197917	7.33189438125	6.21640001107486	6.46561070078125	7.30742322135417	6.42526456796875	6.58857019895833	6.87150433854167	6.95682823802083	6.68053852708333	6.67137188958333	6.6236020234375	5.7246008609375	6.4403421640625	6.56283417916667	5.99400835052083	6.93254925885417	6.944771371875	7.1975546875	6.78817379427083	7.60566262008929	6.39022531510417	5.7717650140625	5.49513895520833	5.96699028645833	5.28337787113095	5.75657182395833	5.49286687083333	5.88834372439236	5.83760310729167	5.68874711004464
MROH2A	4.46742109166667	3.25383849114583	3.34844127604167	6.39508663020833	3.775905484375	3.319340115625	3.28696832738095	4.5002567	3.17732905034722	5.041477484375	3.8550729375	3.29764183072917	4.36208849548611	3.11231456510417	3.31577000047348	4.9881637734375	5.50219873020833	2.94945171354167	3.30407290811012	3.26415244122024	3.39293302291667	3.71989470416667	3.45362312213542	3.03477927864583	7.41617653683036	5.920935453125	5.97660545677083	6.6524556484375	8.81147110677083	6.51836526302083	5.23846932395833	3.69677612760417
KIAA0101	6.59461544646577	6.80509550729167	7.03899576588542	6.8473056484375	6.87693837991071	6.49062838802083	6.80657178831845	6.16638213072917	7.32832143229167	7.235507815625	6.8283630734375	7.447617321875	6.82081256510417	8.07174614583333	6.75657848229167	8.06269569791667	6.05190700208333	7.0125662734375	6.7808139421875	7.29272443229167	7.04331373854167	6.83577451666667	6.5320972655506	4.09301502604167	5.29886670833333	4.7557211796875	5.30552783125	5.73085322395833	5.03939617708333	5.16891226160714	5.4166876015625	5.45493108958333
LIFR	4.4669756375	4.57686986041667	3.57585144114583	5.29674619466766	5.15989545104167	4.39050522991071	4.10053123125	3.8317625249256	5.0278527125	3.43267313958333	3.65430860833333	3.40148811450893	3.42139116666667	4.34921837864583	3.44669637083333	3.78830647916667	3.3625811125	3.35535300260417	3.69470208958333	4.77583317016369	4.00227080607639	3.509489565625	4.7408729953125	7.1087348984375	5.47904852135417	5.89188089583333	5.62126405822173	6.47383844791667	6.23544727142857	6.30452258697917	5.91220535245536	6.02192143541667
C4orf29	5.3674335890625	4.94155724166667	5.67825477083333	5.59241958854167	5.8797406390625	6.51588400572917	5.69665868333333	5.50144576302083	5.87187635989583	5.73272260885417	6.21233413072917	6.11519175	5.68557781302083	6.00820547708333	5.983506940625	5.59220003368056	5.856966228125	4.94136659479167	4.99556458255208	5.28380290104167	5.44822021056548	4.97983818645833	5.8538327734375	3.87409030171131	6.8939263265625	6.9398114859375	6.751581890625	7.00451814322917	6.75850505729167	6.73822929739583	6.88754681733631	5.96699028645833
S100A12	3.92192744010417	2.86742698958333	3.63568175602679	4.25373540572917	3.303873928125	4.386715440625	3.53722865885417	6.6559078078125	3.32038623058036	3.41188418229167	3.69677612760417	3.77224810677083	3.58637610989583	3.32627603645833	3.76341854166667	4.20003008415179	3.77548332604167	3.24790722916667	3.75220100520833	3.94952974114583	3.186859128125	3.89082673958333	4.43548475215774	2.661856240625	6.9837563453125	4.14636613802083	6.50108683541667	6.2979364624256	4.70232695208333	5.93545867313988	6.73611485478671	4.49067593854167
TIAM1	3.90127375	3.5760763202381	4.7408729953125	5.1118798953125	4.66753743311012	3.972003371875	4.6808864140625	4.15194602120536	4.06976307580128	3.71315586197917	4.23398408776042	5.2072802015625	3.466387428125	4.17225047552083	4.80614075182292	4.3737112578125	4.1589170109375	3.70966693489583	4.12220038020833	3.9474870875	4.41336823880208	3.66811125	4.20021274375	3.954986609375	4.75938995729167	5.56346547708333	4.73687220989583	5.34319124553571	5.30064501197917	5.69081611927083	5.30697071875	5.25765337291667
BOLA3	8.66193715364583	9.325035390625	9.38406844010417	8.71125605989583	9.02741203385417	9.569305125	9.06931720885417	8.09106940625	10.2461055828125	9.06004622395833	8.34648221484375	9.05675680989583	8.82798366145833	9.24039345052083	8.91361551302083	9.91318946354167	8.7164803125	9.0933745	9.20244164583333	9.9495176875	9.27220144791667	10.129376125	9.00752544010417	8.14909914661458	8.19370233072917	8.08568901302083	7.29424284375	7.85381715885417	8.2120027765625	7.95895985520833	7.682393859375	8.12116517291667
TBC1D31	4.42457080729167	3.72405380034722	4.5772336046875	4.13687644784226	4.52226056145833	4.3880531	4.40942421763393	3.61437249345238	5.07072254166667	4.29493032328869	4.80357041041667	4.26367410989583	4.23356432291667	3.99214783229167	4.32788052864583	4.0363483953125	4.81600053087798	3.96138024479167	4.81088140729167	5.15602281822917	4.95460856041667	5.41047738679316	4.34304958958333	5.80881254583333	3.04537576041667	3.43667065104167	3.42713404427083	3.72793735	3.12665480208333	3.38918751949405	3.62691444635417	3.41239038690476
IL1RAP	7.29424284375	6.58616721153274	6.63726396614583	6.892101403125	6.35737701822917	9.615475140625	7.68376771354167	6.81127694114583	8.10216538524306	6.42567143854167	6.5057090625	7.24473904427083	6.3916858859375	6.10409332291667	7.59915390885417	5.6133143671875	8.69328879166667	6.80404323697917	5.82089866629464	7.96042546875	5.51409385491071	6.07330266770833	7.6686002765625	9.81015295833333	9.13838338653274	9.4660747328125	8.51924923177083	9.778169359375	9.7991429875	9.65275591666667	9.76700171354167	9.22713027708333
CENPQ	4.2259591640625	5.34289265885417	4.68211143712798	3.59179580416667	3.76519851071429	4.26067147321429	4.78821361197917	3.81000486979167	5.3100670234375	4.58686588697917	4.4075634921875	5.03445492864583	4.1098093828125	4.10186297395833	4.19766946648065	5.59692069293155	4.01264991595124	2.82164105208333	3.716476503125	5.12689258214286	4.92863495173611	5.59885982552083	4.74811779270833	4.46909848125	3.15752262760417	3.4794623984375	2.03519759375	3.42986675729167	2.71867628125	3.30250900390625	3.04484876145833	2.712603953125
ASCL1	3.64160958638393	5.1147230234375	3.80443549479167	3.99709574565972	3.5671831328125	3.98400402864583	3.76055406380208	3.74474425677083	3.85245150572917	3.68376998184524	3.67872068489583	4.59798239397321	3.94412309810606	3.94126303489583	3.92918485954098	3.7134103828125	3.59756674144345	4.01961040848214	7.54309690625	3.77045780729167	3.92776546510417	3.60925115364583	3.788990134375	3.95193330364583	7.06056557708333	7.73632951171875	6.01979776041667	4.91704343936012	6.43702648898809	6.582426375	6.96805774642857	3.81137504427083
CYP1A2	11.057789921875	7.98511856994048	4.8584169859375	8.26300590520833	6.25245902864583	5.03842928585069	5.02490771276042	10.0797746927083	4.94511043385417	5.0996127078125	8.77784824739583	5.45791056063988	4.89701217046131	5.04273211212798	5.14196285416667	5.22033591145833	6.55314428385417	6.49117443229167	5.496795609375	4.87617272395833	4.63338316302083	4.82121690565476	6.69119349479167	3.54651752994792	9.904500671875	9.600852925	10.0630585598958	9.42346647135417	10.4988431770833	10.302412015625	10.3330117916667	8.60802597604167
HJURP	5.44887778645833	5.91432816510417	5.76627412291667	5.08219241493056	5.5979036328125	5.86343755580357	5.38775402916667	5.12792774032738	6.97689079592803	6.90085470535714	5.66947220572917	4.76222347284226	5.13297245987216	5.78069556380208	5.18682285357481	5.46221931197917	4.86896525975942	5.69796253385417	4.85901307291667	5.76586229985119	5.915462234375	6.04869127604167	5.67742520625	2.74367718229167	3.9708845125	3.6062665375	4.43493869270833	3.70869613333333	3.66691204761905	3.47727758333333	3.66822002109375	4.19200859635417
FTCD	8.18867923871528	7.48409059895833	6.68053852708333	7.88632823177083	8.035365209375	8.04145994635417	8.67451291510417	8.31003098697917	5.99298231510417	7.488176859375	8.31753204166667	5.49797693489583	8.21543909635417	7.85623287864583	7.473074640625	6.88754681733631	7.3058829625	7.955710375	7.8286950625	7.425349865625	7.45471784375	4.9453107765625	7.88632823177083	6.15016434635417	9.21954234434524	9.44671818229167	9.1743486796875	9.16744668489583	9.54573841145833	9.56691658125	8.9797533828125	9.42346647135417
NEDD4L	6.25622747916667	7.42753465885417	5.55294701302083	6.26631213402778	6.95682823802083	6.38928884278274	6.8976639140625	5.90242307864583	6.68587924826389	6.21931384270833	6.4608469375	6.95912996354167	6.90930027291667	6.5057090625	6.42217431026786	6.42513981875	6.26311075260417	4.71374439947917	7.02193590416667	6.8913006578125	6.8254171421875	6.98160499895833	6.68587924826389	6.1163285765625	5.09979694233631	5.6670535984375	4.80428493229167	5.03799113541667	5.52293703645833	5.61060716788194	5.25998900208333	5.38138640677083
CHEK1	4.86757528385417	4.40102192202381	4.817582328125	4.53017950989583	4.84430362775298	5.19077477306548	4.3132411328125	3.88183748958333	5.78171012686012	4.559764459375	4.57606422247024	5.98750818886409	4.27553068802083	5.4543136453125	4.59051869947917	4.85555688229167	4.60443788777282	4.4257430390625	4.70825736763393	5.422171125	5.4513482577381	5.05433866354167	4.79547575	4.50574378385417	3.80489911755952	3.9110522171875	3.3964829546875	3.7458555640625	3.67997531197917	3.90415775729167	3.85069233143939	3.95874281681548
GLT8D2	3.11388785026042	4.06378352842262	3.26929957552083	4.18263764925595	4.93410080729167	3.5077828203125	4.2491804077381	4.136404684375	3.043922034375	3.38991674479167	3.677562109375	3.59867615729167	4.15944389322917	3.75836453348214	3.6481790921875	3.72713279947917	3.42002771458333	3.41104508035714	3.369171828125	3.49894371354167	3.29866232135417	4.01209269419643	4.4030726953125	3.9884372984375	4.54781285	4.53691870616319	5.23999268880208	5.08054470022321	4.428341375	4.43911343697917	4.54282624122024	5.46282015364583
HIST1H2BG /// HIST1H2BJ	6.44662067421875	4.48090538177083	6.72342097596726	5.94777112219742	5.29719118058036	6.23516606770833	4.61118661331845	6.84573592857143	7.78639987083333	5.69470861577381	6.00548603422619	4.10505384270833	4.95188529635417	7.03899576588542	4.86242324427083	8.25811239270833	5.76910644583333	4.66550322916667	6.32894666145833	6.58588368489583	6.33593245647321	7.05622219791667	5.00487963420139	8.21543909635417	3.50130856175595	3.9084741328125	4.105977246875	3.2826386484375	3.43390710677083	3.65553432447917	3.90961311197917	4.01308444196429
IL18RAP	4.79719474375	4.71395947447917	6.03115565572917	5.477148346875	5.18269982291667	5.469467840625	5.37571230989583	5.57850385572917	4.40032004947917	4.60592338802083	4.97208204880952	4.88080966484375	4.65882667380952	4.28296721004464	5.19357048020833	5.07151045349702	4.84846287864583	5.43664279505208	4.49107927760417	5.09204455729167	4.94401901979167	4.49770764791667	5.76586229985119	4.15600571063988	5.88834372439236	5.7315956796875	6.8155174203125	5.87457865364583	5.96671821458333	6.08894167838542	6.26206164583333	5.82814700130208
FAM65C	4.46520074322917	3.94085798177083	4.1555345859375	5.10961608802083	4.92752205491071	4.24170951041667	4.02357448139881	4.37500675803571	4.99885096614583	4.13841130572917	4.38655465119048	4.05076277083333	3.96889608229167	4.03863184166667	4.10186297395833	4.28837402864583	4.2363338875	4.500092040625	4.23832885677083	3.94561640833333	3.903782796875	3.91361134895833	4.7523161109747	6.89722890520833	5.620014375	6.15793631009615	5.41728816770833	5.70973178177083	6.012557259375	5.67980936145833	5.35245865855655	5.74445035130208
HBB	7.24101862760417	6.51836526302083	8.42943090364583	8.01958902864583	6.8307680625	9.834963465625	6.4263441328125	9.78610759375	7.62097944791667	7.20594497135417	6.75789261458333	6.89840881510417	6.75966950052083	7.309149625	8.01498600260417	8.3202736328125	7.73326611904762	9.18292323177083	8.11272199765625	9.35386882552083	7.68612365885417	7.06591857604167	8.57107270572917	6.3266301390625	9.02056458072917	9.37618922395833	10.820386328125	10.7400065078125	9.32854673697917	10.0690021380208	10.0383722421875	10.0449130286458
C5orf34	5.5874836	5.13837137135417	5.13186362552083	5.1787297890625	5.36469836875	5.50862578497024	6.720919128125	4.77114537942708	7.58660860416667	6.45654429427083	5.9567614858631	5.95151554880952	5.17396471354167	6.09296786517857	4.64278209322917	6.4823704265625	5.06150399069941	4.94052636755952	4.65578892552083	6.08157680059524	5.7460124375	5.95846484985119	5.43183886979167	7.1690705734375	3.76841162767857	4.28059056822917	3.363066859375	4.33382556848958	4.1978739875	4.28441210260417	4.35234456822917	4.25310125885417
RND3	5.84665170967262	5.92369850558036	7.04041501875	9.05358227604167	9.15278642786458	8.12912651979167	8.5140105078125	8.47147763802083	8.13008795104167	7.55783909453125	7.60628036302083	5.68122295327381	7.99850576666667	5.4075588359375	8.37184693125	6.64315402552083	8.01036892708333	7.48904919791667	8.026968821875	6.56138244895833	7.51616500260417	8.63143238020833	9.2916809765625	4.49879983839286	10.86900353125	8.97491661049107	11.22422571875	10.2262916947917	9.81818859895833	9.7125650078125	9.615475140625	10.5121030546875
PDE2A	5.6315452109375	5.43482849479167	4.85632502366071	6.87750608988095	6.7736555828125	5.590182328125	5.51143009464286	7.1966317890625	4.64099376041667	5.16317725	5.29074540989583	5.27763267395833	5.51712124427083	5.73375058660714	5.26349337864583	5.52227908816964	5.05093671979167	4.51688132172619	4.60020977083333	4.291426253125	5.34090633072917	5.11703723020833	5.73904502217262	2.17736578645833	6.58406569270833	7.38961664583333	7.04139678385417	7.64329793489583	7.22077797239583	6.95633063177083	7.39767916145833	7.785164784375
GCDH	7.93357998697917	7.3447604360119	6.75611144010417	7.73129115364583	6.53793449166667	8.01568597916667	7.03592630069444	7.93287982447917	6.44373528936012	7.36281455208333	6.82619329895833	7.08305872447917	7.00733487760417	7.33960113489583	7.473649584375	6.71621789166667	6.94814524583333	5.6264071390625	6.07716647239583	6.5790800546875	6.5641224671875	6.1260406171875	6.85840323489583	4.68783044479167	8.93483633333333	9.07075958333333	8.09505759114583	8.4016023984375	8.14598752083333	8.96901366555059	8.20881941276042	7.9148761875
ID1	6.38963355416667	6.64576341770833	4.33805102488839	8.02499386458333	7.72949744791667	6.1260406171875	6.23940432760417	5.23551113177083	5.185499890625	5.95360635416667	5.47665495424107	5.2113475297619	6.4495365046875	5.7791797125	6.340371484375	4.45236704947917	7.08218415885417	3.0177206875	4.19222081510417	4.5152184421875	6.42287593221726	6.57074942708333	7.31369531919643	4.7814938266369	8.79733259114583	7.35252724479167	7.92932952604167	8.7723691796875	9.06158336011905	7.29936996510417	8.30159604427083	8.90196049479167
HBA1 /// HBA2	8.11708413556548	7.54415200260417	9.562455625	8.92667398177083	7.68972173645833	11.3937160729167	6.88464853660714	11.00817925	8.691065765625	7.64866188151042	7.30506704947917	7.74677455729167	7.57314308802083	8.77096748958333	8.96709880729167	9.0805510859375	8.8166980171875	9.33900595833333	8.52960784166667	10.8462028177083	8.64765793229167	7.63190615885417	9.62264934583333	5.15365533072917	10.1691674192708	10.820386328125	12.5436031319444	12.4791986666667	10.4908187734375	11.6086533802083	11.7695174279514	11.500857734375
ST3GAL6	4.99384797916667	4.45219571614583	3.56769021041667	5.11244937046131	4.75897733307292	4.66073190104167	4.70440657671131	5.507106096875	3.83611499553571	5.18444959114583	4.93685416979167	5.07453624739583	5.06284035915179	4.50744477447917	4.40637860997024	4.636210071875	4.84152908072917	3.64843734895833	4.40226422291667	4.34068830989583	4.13996939739583	4.38547146041667	4.8101279640625	5.21405389253472	5.86725939583333	5.93075789270833	5.27799858325893	5.77892312217262	6.21019896875	5.8610479828125	5.80027135952381	4.98400512760417
NDRG2	5.92030575	6.7308129765625	4.84566942864583	6.55407234869792	6.1748321671875	6.22908475260417	5.73484973697917	6.4965672265625	5.31196658697917	5.42272055171131	6.11935375892857	5.6945447859375	6.30394839635417	5.60678467395833	5.14379545868056	5.39925554340946	5.64130925260417	4.98474657395833	5.32322969010417	4.9366092046875	5.12012855338542	5.15310450260417	5.6408028828125	6.21206990416667	6.829128328125	7.55567529375	6.52058647916667	6.80016822760417	6.63167710677083	7.19044880104167	7.05577546168155	6.4066491359375
